"file","plant","root","order","parentroot","time","DBase","length","mean.diameter","sd.diameter","nlat","branching.angle","tortuosity","surface","volume","lauz"
"PL01_DAS06",1,16,2,1,6,1.89498989963432,3.69586615351171,0.0599665006783883,0.0301297191465548,0,47.0802795760028,1.08091617718669,0.753340724564778,0.0148734527845045,3.69586615351171
"PL01_DAS06",1,17,2,1,6,1.91797347467365,1.70520767682713,0.041502665921978,0.00950243547434605,0,71.5268397429886,1.01228803326168,0.235709212110572,0.00265861752458748,1.70520767682713
"PL01_DAS06",1,18,2,1,6,1.53519681100793,3.76702163264014,0.0567737861903846,0.0218121468910434,0,80.1383344223441,1.15413088035331,0.704344688021198,0.0119825830826649,3.76702163264014
"PL01_DAS06",1,19,2,1,6,1.46865978038362,3.69094103249555,0.0689932375776557,0.0203951228314569,0,43.6777227083334,1.08119316256931,0.795690180741515,0.0145175520415721,3.69094103249555
"PL01_DAS06",1,20,2,1,6,2.45803161712178,1.19879902376126,0.0524763420358974,0.0401677085611615,0,69.198307430895,1.06250869296622,0.189410030354609,0.00342295391954134,1.19879902376126
"PL01_DAS06",1,21,2,1,6,2.03741821142188,0.787252909572333,0.0501700903274725,0.0291857788191499,0,64.8302828240822,1.03556240807006,0.140681957686595,0.00236382510574496,0.787252909572333
"PL01_DAS06",1,22,2,1,6,2.88517811316236,0.68974995690736,0.0397704777294872,0.00629145585032559,0,76.7650453056111,1.06552819702281,0.0959256646595763,0.00106820820078854,0.68974995690736
"PL01_DAS06",1,23,2,1,6,2.596985795131,0.767143894128848,0.0470797980714286,0.00674284635262219,0,76.3899512387234,1.01868844184848,0.115775724583816,0.00140886508977456,0.767143894128848
"PL01_DAS06",1,24,2,1,6,2.6157628656362,3.78216238624784,0.0547297034429487,0.0148553044928078,0,16.6692183349219,1.0671493858663,0.653760085950419,0.0094454862032157,3.78216238624784
"PL01_DAS06",1,25,2,1,6,2.14027780900792,3.48227937991554,0.0600858379961538,0.0171086801641398,0,70.6519561998963,1.04676692015028,0.652777833825808,0.0104809856728532,3.48227937991554
"PL01_DAS06",1,26,2,1,6,2.30561953093565,1.74319516505412,0.0457899870134615,0.0025294316009528,0,82.4735163063911,1.00572933985554,0.244012583658649,0.00272060784571623,1.74319516505412
"PL01_DAS06",1,27,2,1,6,2.89311947744242,0.707418238910222,0.0420089576184615,0.0211809856469971,0,72.137540177989,1.01749656219689,0.0823113848801513,0.000818138401473903,0.707418238910222
"PL01_DAS06",1,28,2,1,6,2.67002831435187,0.992981006174269,0.0438983063160839,0.00218582041636657,0,69.2805307442435,1.0440478458086,0.137368667121415,0.0015135763767602,0.992981006174269
"PL01_DAS06",1,29,2,1,6,2.83974338744474,0.313913885533319,0.0436634596923077,0.000275407120339881,0,94.982425020929,1.00220426422575,0.0430962026844412,0.000470834440551631,0.313913885533319
"PL01_DAS06",1,30,2,1,6,3.01403583232273,3.43475117486726,0.0567038518556213,0.0125543004179167,0,39.276886658861,1.08031350509338,0.615535140572254,0.0091169331214019,3.43475117486726
"PL01_DAS06",1,31,2,1,6,3.05977971275334,1.13049137638873,0.0461255263376923,0.0125381889845781,0,56.5204357484131,1.01415997074762,0.176319761591412,0.00224482313499075,1.13049137638873
"PL01_DAS06",1,32,2,1,6,3.03452278740952,2.98094740825657,0.0547800687655172,0.0108601831290966,0,68.6196554705037,1.06171279152933,0.541128960890197,0.00805742154687723,2.98094740825657
"PL01_DAS06",1,33,2,1,6,3.11220647771821,2.29861384970448,0.0610542506076923,0.0104542089436693,0,78.5360317999923,1.01089874377006,0.454344414591045,0.00728271887176634,2.29861384970448
"PL01_DAS06",1,34,2,1,6,3.25688925214353,1.03113213975198,0.0361636184628205,0.00860024002294596,0,73.9081313812851,1.01128002944837,0.134012305366279,0.00140512628449,1.03113213975198
"PL01_DAS06",1,35,2,1,6,3.35466437682979,0.966784344251396,0.0481153377192308,0.00661657038791277,0,95.5488479530495,1.0131004088457,0.145035759526146,0.00175288500700782,0.966784344251396
"PL01_DAS06",1,36,2,1,6,3.42771301862812,0.211007375717158,0.0293059621769231,0,0,88.8200454888745,1.0001669824897,0.0194268995096443,0.000142330995561131,0.211007375717158
"PL01_DAS06",1,37,2,1,6,3.2662366067619,0.689544739249015,0.0351068725969231,0.00602616275659299,0,82.3358605379096,1.00737353763065,0.0775460693418148,0.000701983679214161,0.689544739249015
"PL01_DAS06",1,38,2,1,6,3.45853946209902,0.910027260994714,0.0537135926435897,0.0151486111244423,0,99.2819904567762,1.01193463055438,0.158266792263763,0.00231628304286647,0.910027260994714
"PL01_DAS06",1,39,2,1,6,3.69273050900461,1.04377245024873,0.0415197595776923,0.00527749594444528,0,31.0317900048819,1.07321156084498,0.135414563866149,0.00140905305198233,1.04377245024873
"PL01_DAS06",1,40,2,1,6,3.79182643680257,0.873013787352433,0.0427200734076923,0.00574420841122849,0,99.0977522754846,1.01035086129812,0.116711735626546,0.00124925438029334,0.873013787352433
"PL01_DAS06",1,41,2,1,6,3.44197249611958,0.927770200800527,0.0504241657738462,0.00431635589675394,0,52.9310767230101,1.03658134082614,0.147819110761721,0.00188441882986909,0.927770200800527
"PL01_DAS06",1,42,2,1,6,3.56634458872059,2.18164034598156,0.072587282719457,0.0163117365983063,0,62.0202042399639,1.04227675993281,0.512375013392297,0.00989847519294934,2.18164034598156
"PL01_DAS06",1,43,2,1,6,3.71298373610806,2.08816876113536,0.0540551980576923,0.00985861469885966,0,66.4853716862835,1.01574235315947,0.361909347462077,0.00506455234058035,2.08816876113536
"PL01_DAS06",1,44,2,1,6,3.96450165085555,1.9911072756135,0.087445124495055,0.0174011380576569,0,79.9661979339764,1.01132068535564,0.560723942041053,0.0127933118866847,1.9911072756135
"PL01_DAS06",1,45,2,1,6,3.95476196138697,1.9641296616528,0.0801423072043956,0.0253051231448846,0,78.5752085647385,1.00381584379514,0.530275605275056,0.0118909211631562,1.9641296616528
"PL01_DAS06",1,46,2,1,6,4.24105355002549,1.25701504701145,0.0481044382260355,0.024661606373081,0,69.3653195625221,1.00916994145697,0.205784400119109,0.00317295855593079,1.25701504701145
"PL01_DAS06",1,47,2,1,6,4.44215724127856,0.688056083518942,0.0424058337907692,0.00588430883003766,0,101.736768787274,1.01402605783262,0.0957789102123306,0.00107171726013841,0.688056083518942
"PL01_DAS06",1,48,2,1,6,4.63197778023877,0.713823662024591,0.0529651852907692,0.0267309364410321,0,110.31837294997,1.08800612127785,0.130741707614765,0.00227283991600015,0.713823662024591
"PL01_DAS06",1,49,2,1,6,4.55834442931903,1.23280853358252,0.0538543421846154,0.0153591225393483,0,74.2213114130268,1.0057597790682,0.221488357888492,0.00330491926164921,1.23280853358252
"PL01_DAS06",1,50,2,1,6,4.23367948691862,1.81812918933051,0.0751164348928205,0.0226011555527488,0,51.5388654493692,1.03038488630456,0.456000596518571,0.00961156316499923,1.81812918933051
"PL01_DAS06",1,51,2,1,6,4.56641407711024,0.481080768140098,0.0748857141230769,0.00298783282893384,0,86.4333583572494,1.00344432157517,0.112652227540513,0.00210096621582916,0.481080768140098
"PL01_DAS06",1,52,2,1,6,5.03292824229715,0.65484483023328,0.113315182993846,0.0532081016864295,0,105.686869272489,1.12770202312338,0.223815701136846,0.00677594619103023,0.65484483023328
"PL01_DAS06",1,53,2,1,6,4.65972854555524,1.3287403487084,0.0457521787471154,0.00248565639212042,0,74.4443360971126,1.12105961928743,0.192457648367003,0.00222161383422925,1.3287403487084
"PL01_DAS06",1,54,2,1,6,4.72002683910127,1.81953986800069,0.0463159008868132,0.0116384296292592,0,72.3578149948047,1.01388588198558,0.298926728441518,0.00416028920865391,1.81953986800069
"PL01_DAS06",1,55,2,1,6,4.88623241722898,1.72689438443176,0.0645546985532544,0.0386085618367823,0,80.0652334033441,1.02579624970319,0.416739112022754,0.0101349244501021,1.72689438443176
"PL01_DAS06",1,56,2,1,6,4.82077379869997,1.75406106817527,0.0736044503776224,0.0205507576276,0,64.777038587125,1.01058350128204,0.437586886863741,0.00893075437101292,1.75406106817527
"PL01_DAS06",1,57,2,1,6,4.93008749509569,1.53889636286572,0.0440901301405983,0.0177827711987659,0,92.1301662650741,1.03112295531393,0.219393338909342,0.00280547747212094,1.53889636286572
"PL01_DAS06",1,58,2,1,6,5.25604646551559,0.534683234545266,0.0463981780461538,0.0122470481401839,0,88.6619236551441,1.02104106972619,0.0780378394228985,0.000931984942384904,0.534683234545266
"PL01_DAS06",1,59,2,1,6,5.63689831117852,0.484110102932713,0.0432231332472527,0.013971100479885,0,95.2225102147567,1.00457351728036,0.0690565690811062,0.000840292248073389,0.484110102932713
"PL01_DAS06",1,60,2,1,6,5.41642081534646,0.82697971279362,0.0416973967246154,0.00245623209495588,0,63.7736154878089,1.21721409242419,0.109721650504286,0.00116057343833533,0.82697971279362
"PL01_DAS06",1,61,2,1,6,5.58762601705989,0.917251555950929,0.043673681839645,0.000125877057694602,0,94.9215123091086,1.12487805233212,0.125825323246459,0.00137353576654442,0.917251555950929
"PL01_DAS06",1,62,2,1,6,5.43712298776665,0.95748877385918,0.0688890267119658,0.021327604191206,0,72.3245799443921,1.0624321412534,0.226054604563508,0.00441713777209632,0.95748877385918
"PL01_DAS06",1,63,2,1,6,5.71703552967242,0.888229617521942,0.0515289059709402,0.0100925051771711,0,83.3781568356668,1.01018961457251,0.148665994449721,0.00203151439989316,0.888229617521942
"PL01_DAS06",1,64,2,1,6,5.65607224169583,1.56028322143486,0.054530448981448,0.0117960878996419,0,69.3781166843436,1.02151572658022,0.279781073812622,0.0041204350341983,1.56028322143486
"PL01_DAS06",1,65,2,1,6,5.74656109231851,1.50130769489875,0.0568715860642857,0.00930645453819289,0,63.2010236839671,1.02396023676982,0.276405777523453,0.00412730599756208,1.50130769489875
"PL01_DAS06",1,66,2,1,6,6.14611268571189,0.995857089574889,0.0501466330087912,0.00470759332103207,0,79.2873122392572,1.01732763423723,0.152534579706065,0.00187302048337704,0.995857089574889
"PL01_DAS06",1,67,2,1,6,5.9257735047641,0.985052376017161,0.0402798416769231,0.00910756175556953,0,70.9200148767858,1.09058085294564,0.12759209617014,0.00136775054588219,0.985052376017161
"PL01_DAS06",1,68,2,1,6,6.13035848629345,0.587508763393269,0.0830413644653846,0.050925434042031,0,40.5572779732937,1.07396819016813,0.153689410467282,0.00367501466565618,0.587508763393269
"PL01_DAS06",1,69,2,1,6,6.23503074407847,0.72080440294943,0.0413716123192308,0.00299741105136409,0,38.3959537644802,1.07730823605145,0.0944030429966729,0.000985532620100566,0.72080440294943
"PL01_DAS06",1,70,2,1,6,6.22415736353237,0.984085747549792,0.0439658845258741,0.00378405680963271,0,88.6859155011608,1.0029678733467,0.136945115690132,0.00152023630978531,0.984085747549792
"PL01_DAS06",1,71,2,1,6,6.41080746713195,1.0371665019795,0.0722927560023077,0.0129822548688652,0,99.225944140838,1.058360988107,0.237398322194501,0.00437262382258689,1.0371665019795
"PL01_DAS06",1,72,2,1,6,7.06231096613223,2.6030128902779,0.0558970749668269,0.01569417223369,0,96.7304218968093,3.67325500808182,0.432695172868414,0.00610739064682472,2.6030128902779
"PL01_DAS06",1,73,2,1,6,6.73462223811788,0.845237929905225,0.0509788119946154,0.00698685490826001,0,94.8877386639719,1.01427091958525,0.136672514370581,0.00177928442151099,0.845237929905225
"PL01_DAS06",1,74,2,1,6,6.70516635647881,0.482323930183393,0.039739897967033,0.00955384735396166,0,84.7444341877037,1.00341375161394,0.0611356585678731,0.000641470448366133,0.482323930183393
"PL01_DAS06",1,75,2,1,6,7.26341534986469,0.611970830981561,0.0405704613593407,0.00583197910081017,0,101.395893921523,1.02826431331465,0.0794222704534121,0.000830853477048739,0.611970830981561
"PL01_DAS06",1,76,2,1,6,6.87543384853049,0.783598193064874,0.0375022778215385,0.00698942283052264,0,88.2283012849118,1.00684439608211,0.093247127948493,0.000901478553367793,0.783598193064874
"PL01_DAS06",1,77,2,1,6,7.02918870736243,0.800264770663625,0.0652617494951923,0.0181481472605132,0,100.916947716764,1.01717334823864,0.174300504601014,0.00308153694915882,0.800264770663625
"PL01_DAS06",1,78,2,1,6,7.12594900331552,0.681212476744919,0.0943457464858974,0.0261616713209479,0,62.6647227410471,1.03886462673439,0.214011038050319,0.0054960562782807,0.681212476744919
"PL01_DAS06",1,79,2,1,6,6.96717110330448,0.566024963442229,0.0703332408615385,0.0339537604654151,0,72.3231427895705,1.01174090511212,0.131805729384053,0.002699484631216,0.566024963442229
"PL01_DAS06",1,80,2,1,6,7.13905455619933,0.571098107950169,0.0412455885367521,0.00552255718229489,0,97.8544368480103,1.041120839141,0.0743204716322449,0.000774273876142768,0.571098107950169
"PL01_DAS06",1,81,2,1,6,6.9894957709459,0.772267538386998,0.0514060710282051,0.0230996865065531,0,93.3971724120882,1.00047393133495,0.146718850616956,0.0023800593948871,0.772267538386998
"PL01_DAS06",1,82,2,1,6,7.40390058722488,0.581931150189344,0.0602456614717949,0.00504378724157451,0,92.3002827535358,1.02126619102045,0.109597749872212,0.00164839389786384,0.581931150189344
"PL01_DAS06",1,83,2,1,6,7.35945694909728,0.602178415400509,0.0502310898230769,0.0067384194049619,0,89.6550709782021,1.00337966302966,0.098178509465154,0.00128959676422886,0.602178415400509
"PL01_DAS06",1,84,2,1,6,7.57736795030834,0.372495752161843,0.0382358764858974,0.00844774603299326,0,89.3325410603783,1.01172533750089,0.04476921900531,0.0004420265113898,0.372495752161843
"PL01_DAS06",1,85,2,1,6,7.70709823824114,0.572425631297907,0.042767504,0.0189049925933759,0,82.629491323766,1.02463841545335,0.0839868047790638,0.00111507179246248,0.572425631297907
"PL01_DAS06",1,86,2,1,6,7.74176383315477,0.219522268638889,0.0401275699794872,0.00547298443340574,0,110.215975414651,1.02880633045425,0.0276203185914398,0.000278086161957711,0.219522268638889
"PL01_DAS06",1,87,2,1,6,7.77401318682375,0.427744154369245,0.0635011268807692,0.0174764294369494,0,79.7711391213575,1.00927514143717,0.0902660515436949,0.00156147769874821,0.427744154369245
"PL01_DAS06",1,88,2,1,6,8.00387982808526,0.583075141722097,0.067484618324359,0.0347960876756338,0,81.6433601338041,1.00321865409228,0.134288461427849,0.00276950529947674,0.583075141722097
"PL01_DAS06",1,89,2,1,6,7.99837187317197,0.431229908455357,0.0673236114692308,0.0321921630367746,0,97.4055400089546,1.00277759639806,0.0952831500952047,0.00186192393018871,0.431229908455357
"PL01_DAS06",1,90,2,1,6,8.25495192956348,0.382847857131491,0.0664515874615385,0.0123388650421823,0,85.7872241942011,1.00165043238226,0.0822082164934875,0.00141299025371388,0.382847857131491
"PL01_DAS06",1,91,2,1,6,8.18174267958631,0.36561108506315,0.0478632598153846,0.00536231628962988,0,78.3695226365164,1.00789553975958,0.0549691072248634,0.000662447277646176,0.36561108506315
"PL01_DAS06",1,92,2,1,6,8.33545657080743,0.292110644181565,0.0484823381673077,0.00759206223625066,0,81.6858266886853,1.00655830456031,0.0438566267197639,0.000529153961801816,0.292110644181565
"PL01_DAS06",1,93,2,1,6,8.63757162504204,0.285959228140856,0.0517681571461538,0.0107068758563367,0,78.76429149888,1.01365328342488,0.0479010627734952,0.000653259803979103,0.285959228140856
"PL01_DAS06",1,94,2,1,6,8.68489419147382,0.2726469056635,0.0806883143269231,0.0266454397831512,0,94.4631906279648,1.00206336636295,0.0719054411332212,0.00155280183984312,0.2726469056635
"PL01_DAS06",1,95,2,1,6,8.6874971863238,0.23994940066587,0.0630899404461538,0.0230367994916046,0,85.9648171117828,1.00247874521261,0.0485209763647233,0.00082315583801217,0.23994940066587
"PL01_DAS06",1,96,2,1,6,9.10512302482757,0.232128357880973,0.0463985951923077,0.00283224366262238,0,78.345835800944,1.01730526353219,0.0341193669632836,0.00039979202186087,0.232128357880973
"PL01_DAS06",1,97,2,1,6,9.29767873783718,0.145893267955696,0.0391217163025641,0.00427242631325616,0,84.7408627562228,1.00632733051766,0.0183946910532269,0.000184868981742141,0.145893267955696
"PL01_DAS06",1,98,2,1,6,9.41171009390458,0.129632954923208,0.0366137741961538,0.00284076779967252,0,87.8304284294392,1.0025049498923,0.0151540747633433,0.000141190617780164,0.129632954923208
"PL01_DAS06",1,99,2,1,6,9.57639078742504,0.117685819324632,0.034185742525,0.012602265950779,0,87.2457410416459,1.00307115106723,0.0138307392087833,0.000133083830649096,0.117685819324632
"PL08_DAS06",1,1,1,0,6,0,1.44640241404426,0.0957534224641026,0.0245182116018529,0,28.6472905938174,1.00665413055726,0.485936059424177,0.0133470906077539,1.44640241404426
"PL08_DAS06",1,2,1,0,6,0,27.4335542229639,0.130377189413541,0.0195579307685129,73,4.62907071670115,1.08688035324561,11.0403334086573,0.359893531260103,18.5108143289907
"PL08_DAS06",1,3,2,2,6,0.0577587544395905,4.1104727487461,0.106344267939465,0.0748118231871568,0,46.3506477258963,1.03524738364456,1.37167536105999,0.0499826746681819,4.1104727487461
"PL08_DAS06",1,4,2,2,6,0.904614611586159,1.06332633910652,0.102142350786325,0.0674836133953754,0,43.3910683447172,1.05326004514645,0.279162212285036,0.00658760637313133,1.06332633910652
"PL08_DAS06",1,5,2,2,6,1.70542257523286,2.53965412478901,0.0821438307837104,0.0327779825540625,0,51.9937574043378,1.01527464292128,0.691418993215858,0.0161410245456028,2.53965412478901
"PL08_DAS06",1,6,2,2,6,1.26973937264968,2.61239079420124,0.0625088272517094,0.0253760106832924,0,46.2531252343744,1.04621773594285,0.577255015783424,0.0111407546496366,2.61239079420124
"PL08_DAS06",1,7,2,2,6,1.94895709468864,1.21842041452288,0.0846807874384615,0.0135392402746546,0,32.7423771503628,1.08354796604637,0.314170951201581,0.00652755273091255,1.21842041452288
"PL08_DAS06",1,8,2,2,6,2.11703864470844,1.21921975520906,0.0643548770538462,0.0249162159684965,0,67.6467287899743,1.07262261682716,0.241423779160227,0.00408572373838176,1.21921975520906
"PL08_DAS06",1,9,2,2,6,0.382345858922453,3.25160090621736,0.0888853368405128,0.0389769324537379,0,11.7652744601325,1.11878089633887,1.03275087143492,0.0282643559255122,3.25160090621736
"PL08_DAS06",1,10,2,2,6,0.554416149135048,1.44117766301492,0.0791759121134615,0.00898588247564419,0,43.3463451359649,1.05444205555979,0.371699957034258,0.00770784744643997,1.44117766301492
"PL08_DAS06",1,11,2,2,6,0.223693541084837,1.25402434840137,0.0729160046923077,0.0231624514941937,0,37.2211639675776,1.04417910140217,0.320283079266602,0.00670153290478709,1.25402434840137
"PL08_DAS06",1,12,2,2,6,1.09987669709048,2.27832044114355,0.0802872401533333,0.0184432015758828,0,42.27121191761,1.08640820402825,0.615299008489462,0.0136065037079298,2.27832044114355
"PL08_DAS06",1,13,2,2,6,0.530527808839435,3.83319119415646,0.107866124193269,0.0355320879891395,0,27.2758665909272,1.07596634699768,1.37123031517312,0.0402689290053579,3.83319119415646
"PL08_DAS06",1,14,2,2,6,2.3677014007585,0.49496831153983,0.0726339226476923,0.0194179015038023,0,67.4114926483931,1.06229513736341,0.120443903899523,0.00236660819142534,0.49496831153983
"PL08_DAS06",1,15,2,2,6,3.0159077729369,0.952402999257896,0.0709075412115385,0.0216165527687234,0,61.0904230963708,1.11467363151986,0.219072915550677,0.00415369478915659,0.952402999257896
"PL08_DAS06",1,16,2,2,6,2.6605183967819,1.22611183238018,0.0646734766350427,0.0427562233073243,0,45.9975557698628,1.18638500515391,0.290276317501635,0.00690514706073736,1.22611183238018
"PL08_DAS06",1,17,2,2,6,1.24100361403496,1.39636153402254,0.0582503944307692,0.024396287081777,0,61.4692746356906,1.07281918023421,0.311286540348633,0.00587905081402956,1.39636153402254
"PL08_DAS06",1,18,2,2,6,3.14675507245364,0.267641658079965,0.128850556809615,0.0657473385347714,0,61.2976421419993,1.0619172227328,0.115334716444863,0.00407992707719546,0.267641658079965
"PL08_DAS06",1,19,2,2,6,3.55403322298464,1.28972757618563,0.0579587557555556,0.0141196645564022,0,61.570543470397,1.05081393752132,0.248695191078551,0.00389072400875196,1.28972757618563
"PL08_DAS06",1,20,2,2,6,3.41389212924508,0.90662232820251,0.0615233477723077,0.0261713639283439,0,76.2204962081635,1.01679198630317,0.19420286590762,0.00363846732902152,0.90662232820251
"PL08_DAS06",1,21,2,2,6,4.13210741825103,0.383076021917329,0.0530584619061539,0.018448917277832,0,73.0339560531127,1.03561223998059,0.0667710212325752,0.000989935654185117,0.383076021917329
"PL08_DAS06",1,22,2,2,6,3.82894397923171,0.467027737370379,0.0691180017961538,0.0381899221378024,0,75.491657326852,1.01811315923827,0.104611728535785,0.00216773744227334,0.467027737370379
"PL08_DAS06",1,23,2,2,6,3.8272235820193,0.949393825525819,0.0847664849217949,0.0480334017768002,0,81.9351814392764,1.00936157943456,0.262669065026922,0.00665253069533088,0.949393825525819
"PL08_DAS06",1,24,2,2,6,3.88541717861874,1.26886193014438,0.0551420447412587,0.0343205005653292,0,58.6888087134212,1.04990963394831,0.237502130567908,0.00445943246707752,1.26886193014438
"PL08_DAS06",1,25,2,2,6,5.17243910823345,0.854994685190242,0.0499971798798077,0.0304678156761342,0,59.542123624075,1.03229255262277,0.167986798274126,0.00309097907036861,0.854994685190242
"PL08_DAS06",1,26,2,2,6,5.53361226851172,1.0921070297766,0.0505659341153846,0.00850277500551639,0,59.0103436605933,1.06909989892568,0.180365887296351,0.00239285626332159,1.0921070297766
"PL08_DAS06",1,27,2,2,6,4.14599570905772,1.03292273516375,0.0592160055525641,0.0193649739074436,0,55.7199818592926,1.01683220551885,0.199121412355584,0.00318983973171924,1.03292273516375
"PL08_DAS06",1,28,2,2,6,4.29411856449075,0.742208446924716,0.0670614551384615,0.0344317170123253,0,53.1408708957613,1.09295289956066,0.179291598580369,0.00374158783289876,0.742208446924716
"PL08_DAS06",1,29,2,2,6,4.31323891403945,1.39896180357583,0.064159136572028,0.0318485127620731,0,69.5555351019246,1.02152071360541,0.316040904180927,0.00641398547503828,1.39896180357583
"PL08_DAS06",1,30,2,2,6,4.6707480522701,0.945053583338424,0.0519656908294872,0.0142305984320103,0,71.2856345838797,1.01440240735658,0.162621585008806,0.00234142915627945,0.945053583338424
"PL08_DAS06",1,31,2,2,6,4.79728097933444,1.01138115398346,0.0598889630846154,0.0231358465149643,0,72.9799494385655,1.01712523162838,0.193789828451857,0.00329660183024698,1.01138115398346
"PL08_DAS06",1,32,2,2,6,4.99434915716602,1.08064434606065,0.0544360661032967,0.0113514993645158,0,68.362239447601,1.01482484916594,0.189849346819745,0.00272269763321127,1.08064434606065
"PL08_DAS06",1,33,2,2,6,5.0187742699822,0.752293000445546,0.0575157560923077,0.023369698720991,0,54.0304499469213,1.03131443492576,0.14258800100697,0.00229175067590661,0.752293000445546
"PL08_DAS06",1,34,2,2,6,5.3276717792736,1.04784029122485,0.0585271889017751,0.0450910318279387,0,75.9135613465966,1.02960445665734,0.228203068414967,0.00554874348826246,1.04784029122485
"PL08_DAS06",1,35,2,2,6,5.79195336732977,0.711326481360143,0.0540840525119658,0.0234852518039314,0,87.1603855979187,1.00657986151325,0.134228246124519,0.00224530804414497,0.711326481360143
"PL08_DAS06",1,36,2,2,6,6.11201824390686,0.928790940496606,0.0595376352669231,0.0149032336861125,0,60.6075047975985,1.02499494626187,0.178868443023229,0.00283793688794205,0.928790940496606
"PL08_DAS06",1,37,2,2,6,6.24815727667795,0.906317611295452,0.0556139970346154,0.00928005212804921,0,81.7080377774671,1.01619190471382,0.161423156707188,0.0023237989934896,0.906317611295452
"PL08_DAS06",1,38,2,2,6,4.11783553396912,0.497553655276731,0.0438972461769231,0.000144090841700857,0,72.2174305116268,1.05159306441327,0.0685354270336025,0.000751246516598623,0.497553655276731
"PL08_DAS06",1,39,2,2,6,4.33638292924575,1.10815130557275,0.0664303387984615,0.0288145170226664,0,76.8288351066784,1.01055572248897,0.260206676171634,0.00517549963260898,1.10815130557275
"PL08_DAS06",1,40,2,2,6,5.07403200217722,0.554927100249902,0.0349733697410256,0.00997469059124244,0,88.8979053135639,1.00188219496897,0.0549090672065059,0.000459781431370899,0.554927100249902
"PL08_DAS06",1,41,2,2,6,4.87191225782792,1.10178439340415,0.0401466865730769,0.00988625688545175,0,52.7158964621213,1.01740658285114,0.134184722855549,0.00135291158275785,1.10178439340415
"PL08_DAS06",1,42,2,2,6,5.893689864243,0.59049196880584,0.0439289703861538,3.11252317525742e-05,0,72.5555717007033,1.01341605134841,0.081498210141522,0.000895101739314957,0.59049196880584
"PL08_DAS06",1,43,2,2,6,6.09439410528661,0.604902257749733,0.0439607132057692,0.0112784816529024,0,93.4669163235574,1.00151168127486,0.0834475330952798,0.000951187360256966,0.604902257749733
"PL08_DAS06",1,44,2,2,6,5.92217501303716,0.764437650854312,0.0445729758096154,0.00758431619407558,0,56.5682881352777,1.05408507667937,0.114189680111299,0.00138496892853182,0.764437650854312
"PL08_DAS06",1,45,2,2,6,5.30214116471208,0.613695412837976,0.0390579424384615,0.0075533488937915,0,109.429543108412,1.02197540933913,0.0774142609623623,0.000784817391958408,0.613695412837976
"PL08_DAS06",1,46,2,2,6,5.27558196701908,0.631186402373425,0.06179932395,0.0135966787184086,0,92.1477478996631,1.02066931283941,0.127626592334191,0.00210199809346432,0.631186402373425
"PL08_DAS06",1,47,2,2,6,5.51801017992695,0.483310817691486,0.0440435427802198,0.00719896305894485,0,84.9515594506981,1.01160911139579,0.0657666173990156,0.000721475365446071,0.483310817691486
"PL08_DAS06",1,48,2,2,6,5.57367663761935,0.443271792626342,0.0348794261197802,0.00714195837288878,0,80.6637211926789,1.01026916377663,0.0479025688374102,0.000423323995229359,0.443271792626342
"PL08_DAS06",1,49,2,2,6,5.70007537847871,0.634791936164714,0.047411625067033,0.00533569025517321,0,81.4318198034292,1.01019696609628,0.0983735253543726,0.00122161202366133,0.634791936164714
"PL08_DAS06",1,50,2,2,6,5.70266467841235,0.99782217237986,0.0483467077846154,0.0122909465019961,0,38.3243881494588,1.09864918247634,0.161038112623444,0.00213605029345697,0.99782217237986
"PL08_DAS06",1,51,2,2,6,6.0152001211555,0.513835540519297,0.0585195520435897,0.0173368995812941,0,76.6099364103438,1.01102925651493,0.0925740533841973,0.00137706505252406,0.513835540519297
"PL08_DAS06",1,52,2,2,6,6.2081514632733,0.651783148067091,0.0551652039461539,0.025743662189511,0,83.6295232732107,1.01376934254278,0.113115161515098,0.00179943018082511,0.651783148067091
"PL08_DAS06",1,53,2,2,6,6.39353549881076,0.312295578022575,0.0451455465173077,0.00237874044774006,0,22.7952257689486,1.17855576688877,0.0449821891589551,0.000516006160363257,0.312295578022575
"PL08_DAS06",1,54,2,2,6,6.44715462844846,0.449614256512242,0.0449072011723077,0.0100653975036009,0,81.2669366688297,1.0095950335862,0.0611918073406895,0.000682755466372575,0.449614256512242
"PL08_DAS06",1,55,2,2,6,6.56742292254645,0.536246307570624,0.0767037750030769,0.0172108345849497,0,95.6778789990637,1.00259717031229,0.131029671466298,0.00259748617129019,0.536246307570624
"PL08_DAS06",1,56,2,2,6,6.72934851578832,0.455948405992644,0.0425618191263736,0.00368938641506097,0,74.5827358838168,1.0252688707217,0.0621547122397934,0.000674908444785953,0.455948405992644
"PL08_DAS06",1,57,2,2,6,6.8251242123219,0.590927615885747,0.0357432901123077,0.00740212348983051,0,79.8858555477897,1.08003781374435,0.0686284741973477,0.00065272868840609,0.590927615885747
"PL08_DAS06",1,58,2,2,6,6.97739182965547,0.483878041530971,0.0617982553589744,0.024285260812218,0,86.3608120898628,1.00439111700859,0.103446758369509,0.00191718185857135,0.483878041530971
"PL08_DAS06",1,59,2,2,6,6.88536820842722,0.384686750974453,0.0612393615092308,0.0199725090113836,0,81.57251898456,1.01104318902375,0.0801151088381303,0.0013663177987339,0.384686750974453
"PL08_DAS06",1,60,2,2,6,7.13576690639767,0.428566653238964,0.0696878040666667,0.0298044848125349,0,73.7013519222201,1.02257503898584,0.101865896490375,0.00209595600022892,0.428566653238964
